,productID,brandID,attribute1,attribute2,attribute3,attribute4,clickVolume,avgOriginalUnitPrice,avgFinalUnitPrice,ma14SalesVolume,weekday,meanAge,gender,meanEducation,maritalStatus,plus,meanPurchasePower,meanUserLevel,meanCityLevel,sales
305,22,29,3,100,9,5.585512103,204,69.66815498,60.1108764,7.928571429,6,30.48895412,0.903424382,2.959227119,0.02361922,0,0.917318439,3.002614862,1.988237076,2
306,7,10,3,70,4,2.586215708,60,69.7471306,37.94620859,4.5,2,32.923748,0.012557635,3.339323394,0.292828102,0.53895948,2.3163994,2.8103932,2.278196436,4
307,13,41,4,100,9,3.066845743,169,188.944903,114.4996899,3.928571429,7,33.66083207,0.014312355,3.329525598,0.300110457,0.351923229,2.374384697,3.387115171,1.630846644,3
308,20,6,3,100,1,15.68453691,926,59.64895371,53.58102306,31.07142857,6,32.31639331,0.190166089,3.171493306,0.77847852,0.207753901,2.206740082,2.631505934,1.877810752,41
309,46,29,2,50,1,5.681816883,3210,69.50828769,55.3424595,44.5,1,30.71434466,0.450709269,2.871646145,0.372949978,0.441805599,2.389814413,2.820668934,2.313484614,69
310,34,14,3,60,5,13.74021499,593,139.0976971,71.88301191,13.42857143,6,27.24020754,0.044039703,3.155665608,0.561655129,0.443237581,2.389700994,2.784495169,2.3600172,17
311,56,26,3,60,3,43.80542243,217,98.34947363,43.8115154,6.857142857,7,30.34074581,0,2.844505183,0.167870173,0.20317949,2.548397204,2.212551204,1.834455331,12
312,26,13,2,40,4,1.534346785,352,60.03087715,57.74044001,5.428571429,3,40.12304024,0.261874274,3.267999851,1.072575414,0.081434209,2.019120611,3.429091936,1.565394596,10
313,59,34,2,60,1,18.04174038,161,414.9277194,411.9334569,1.714285714,4,30.36208749,0.353312506,3.312055276,0.623306631,0.457223764,1.986832494,4.960814556,1.261074701,4
314,72,18,2,40,10,38.16972106,895,20.63539654,15.39441264,26.78571429,5,31.27226208,0.393088599,3.181653957,0.566729827,0.274882807,2.382749779,2.513030895,1.67340425,33
315,76,13,2,70,2,5.133176695,1072,78.34944526,57.47352335,57,1,31.94992286,0.197762429,2.695213046,0.643923468,0.150986617,2.230166803,2.374310208,2.661244917,27
316,45,3,3,60,2,107.3292897,54,68.90152154,49.59680987,2.785714286,6,19.85718686,0.022524164,2.883229184,0.006109549,0,2.013527814,2.99038545,1.013817181,1
317,80,35,3,70,1,13.24647487,431,67.81545869,55.55811941,21.71428571,4,29.87341436,0.301332365,2.634713277,0.651488418,0.049578889,2.32366178,2.292700857,3.025353939,5
318,80,35,3,70,4,4.943745256,268,68.10518491,40.12899743,4.928571429,7,31.88930211,0.807966256,3.652404761,0.847154046,0.436937701,2.49577049,3.126088432,3.705960261,14
319,7,10,3,70,7,11.01989279,111,69.69565321,37.9107304,4.214285714,4,30.47990064,0.004275994,2.530855846,0.606687967,0.398165506,2.520184395,2.016072645,2.478075658,2
320,45,3,3,60,3,6.100257265,40,69.27014288,55.3356006,3.428571429,6,40.02583447,0.066574095,4.016934298,1.004458323,0.993907754,1.975721584,4.056821163,1.019342772,1
321,27,19,3,60,1,1.219094567,122,119.5475218,87.8046191,4.642857143,6,25.22808604,0.046860155,3.475625426,0.446218671,0,2.014105382,2.933822206,2.03162499,2
322,22,29,3,100,15,9.118878903,451,68.46351515,58.61995426,17.42857143,4,35.69438495,0.381339654,2.805362037,0.146238403,0.254284925,2.27677741,3.32866449,1.61019069,11
323,58,27,3,60,5,8.530612234,324,107.9856462,83.4858016,10.21428571,3,33.81854145,0.1188132,3.006612633,0.770247084,0.378089527,2.376421797,3.186233779,2.293734436,16
324,45,3,3,60,12,2.966777441,93,69.77039453,52.99285674,3.571428571,3,35.9914688,0.709514064,3.021910865,0.945043184,0.025375561,2.275758949,3.63211613,2.729622608,5
325,53,3,3,60,4,1.96411741,495,68.75086381,55.79028705,10.78571429,1,35.05242496,0.158752032,3.331320182,0.882143274,0.294848476,2.15405241,3.611888172,2.287812055,18
326,19,24,3,60,3,8.135010698,33,139.4969945,76.79282783,3,6,50.47337171,0.924417628,3.918407491,0.994463721,0.406501592,2.98572322,4.075674149,1.023799123,2
327,8,31,2,60,5,3.668259326,114,161.1067079,79.6761611,5.5,4,29.25711353,0.038967229,3.233870526,0.986444653,0.787078726,1.972373336,3.261136485,2.559826028,5
328,17,29,2,50,2,11.73061488,240,69.92320144,60.10996007,5.285714286,5,28.23977345,0.513141294,2.811755405,0.189881449,0.064351432,2.485955235,2.395309657,1.987211499,7
329,24,26,3,40,11,3.035073642,139,79.91776268,58.99960956,2.714285714,3,29.10923706,0,3.0222051,0.969649607,0.005542506,3.015200532,1.0208182,3.039742973,1
330,17,29,2,50,4,19.30974335,315,70.68531989,60.26912746,56.64285714,1,27.16631223,0.271461299,2.734504047,0.424619359,0.108793108,1.935806917,1.985062238,2.632990323,10
331,20,6,3,100,4,4.680223332,290,59.72959875,55.28225455,41.35714286,1,34.33678053,0.133997367,2.820496632,0.730134342,0,2.711800912,2.145965336,1.376411236,13
332,53,3,3,60,2,0.761978762,234,69.68758632,59.60180343,21.64285714,6,27.6083791,0.119906019,3.046543389,0.554960424,0.014518974,2.36150727,2.585407205,1.767195527,6
333,7,10,3,70,2,45.6842434,116,69.47969163,30.79154867,3,3,30.4365875,0.247723846,3.280233621,0.735433641,0.2825019,2.271777941,3.04875415,2.683897888,4
334,27,19,3,60,9,5.799211659,305,119.7024969,60.67229908,22.42857143,7,29.58283492,0.130857111,3.233313943,0.4464784,0.272769781,2.063543592,2.596220875,2.020267511,17
335,10,13,3,100,7,8.285783301,1412,167.3788264,125.5175406,16,1,36.04648843,0.507618722,3.089266777,0.499427443,0.325305347,2.140322326,2.878588849,2.224401742,25
336,27,19,3,60,7,2.156684341,499,118.7890287,55.00721169,32,4,34.36744918,0.032811578,3.178413081,0.773454587,0.260721572,2.3067314,2.468619078,1.193477816,15
337,17,29,2,50,5,22.75880253,345,71.25653976,59.88767124,56.35714286,6,29.98702344,0.024358798,1.974509498,0.058344404,0.110423779,2.056663392,2.027014936,2.004555423,1
338,35,36,3,60,5,0.942686259,40,79.0574467,29.97314785,1.642857143,6,35.05164312,0,3.523404472,0.478935561,0.026625231,2.033240892,3.972271167,2.464267779,2
339,31,6,3,100,11,3.848591306,286,174.0030821,125.9265079,11.57142857,4,35.2562436,0.249787632,3.402137105,0.733640144,0.276735872,2.404060812,3.844821021,1.248433179,9
340,2,29,3,60,2,3.921748625,713,100.217804,52.11679844,51.14285714,2,31.12458216,0.377839446,3.096735279,0.537652074,0.172786428,2.107801839,2.790849911,2.068342949,26
341,41,15,3,100,2,4.241103945,762,79.19125574,61.71373294,14.5,1,34.9380013,0.442052659,2.81943498,0.640679581,0.202606734,2.396764679,1.915562546,2.990896236,15
342,53,3,3,60,2,5.361569614,944,69.43303521,45.82086979,20.28571429,4,29.8300016,0.17714371,3.075030606,0.587357835,0.218084948,2.17142998,2.590678961,2.339423563,37
343,26,13,2,40,1,11.70712792,159,59.60960289,58.42338503,8.428571429,4,33.52339977,0,3.347905334,0.406731539,0.298841667,2.344544355,3.278430701,2.321035368,4
344,45,3,3,60,14,27.26324872,99,68.593366,58.71968424,3.714285714,1,29.66644077,0,2.984759035,0.592224882,0.297603474,1.952015768,3.402223336,2.107450395,4
345,77,38,3,100,1,3.912321265,257,180.0900698,167.5733864,10.85714286,1,20.54278158,0.021760568,2.928759988,0,0,2.454867843,1.689510481,2.009061941,5
346,76,13,2,70,13,12.24256774,374,77.89718593,62.33631895,1.928571429,5,30.5503852,0.866406503,2.965355391,0.530058237,0.323687119,2.24167007,1.990490068,3.223899446,5
347,46,29,2,50,2,23.75533238,954,69.89957,59.39388453,37.57142857,5,33.06950101,0.483307348,3.13224681,0.498836334,0.272820366,2.353798004,2.614551703,1.960648437,20
348,7,10,3,70,3,3.047601488,109,69.04420538,34.66526721,5.214285714,6,35.00286519,0.001921883,3.47638748,0.507652989,0.268283933,2.630802419,2.735193749,2.567416442,3
349,60,11,3,100,1,9.50738817,4781,148.908148,123.4231062,180.1428571,5,31.58060206,0.351506144,2.90759577,0.557793303,0.139115588,2.059840205,2.442961389,2.191861716,113
350,7,10,3,70,8,18.87314596,51,68.71121225,43.99357542,3.571428571,7,34.23938695,0.498093314,3.023245811,0.49198829,0,1.994388089,2.060424872,2.049878065,2
351,34,14,3,60,5,14.03877198,315,138.535127,69.35712351,16.92857143,1,28.99489607,0.049889185,3.082868393,0.320986255,0.006560617,2.258548685,2.479465299,2.093898855,8
352,26,13,2,40,28,4.238346775,145,60.59685429,54.69878452,6.214285714,6,20.21339349,0.008443775,3.049320718,0,0.977643475,1.991110501,1.038497581,1.973865589,1
353,6,39,2,60,1,28.07629605,98,48.71275734,44.89494868,3.357142857,3,30.0978632,0.982128323,3.085519,1.008854867,1.061860283,2.934520843,3.020354757,3.022504841,12
354,67,3,3,60,6,9.587170745,90,68.82747703,62.53454825,8.142857143,2,34.63641373,0.47073643,2.991445638,0.436581633,1.020973559,2.485533384,3.568402184,0.929522135,2
355,12,11,2,70,1,15.83291899,449,39.47164059,39.32663718,34.5,4,40.24014394,0.557323022,3.201252006,0.64299464,0.339320214,1.847134223,2.944616467,1.802998033,19
356,74,25,3,60,4,1.157606746,273,165.616839,132.0404691,10.85714286,4,35.34989851,0.321492847,2.872892385,0.650120623,0.384286917,2.241542424,2.460748405,2.083219895,8
357,65,16,3,90,4,7.913434042,2102,85.07801109,67.90269575,113.5,2,33.44537752,0.344860526,2.600164031,0.436656305,0.110007852,2.349132522,1.953705383,2.634320019,57
358,27,19,3,60,4,10.48076601,513,117.9351169,68.92729358,9.142857143,3,30.8895232,0.396175029,2.87039883,0.661779952,0.102596014,2.356963207,2.500149141,2.494920372,30
359,60,11,3,100,2,26.35431972,6089,147.8986231,77.10490576,110.4285714,7,34.77081775,0.237851732,3.087783494,0.482643417,0.264180801,2.189682952,2.617646708,2.379462615,301
360,66,20,4,100,1,2.35695474,315,209.9902439,206.5969638,6.571428571,7,44.91955412,0.234792643,3.252149237,0.232111941,0.485408357,1.958992443,2.517677827,2.549696408,5
361,44,12,3,100,2,11.68014848,1994,76.49441895,73.32918771,154.9285714,7,27.32911391,0.21511566,2.931504601,0.489183353,0.189773743,2.29514611,2.87542974,2.678484568,47
362,24,26,3,40,10,5.872444941,196,80.51063142,57.85568711,2.571428571,7,20.76250579,0.031107336,1.908557361,0,0,2.552321124,1.240319935,2.902869235,3
363,6,39,2,60,10,2.689706854,51,48.75080485,39.35837319,3.071428571,1,30.84518366,0,2.469581558,1.05412192,0,3.014066687,2.525004541,2.532183692,3
364,72,18,2,40,1,3.086191858,2168,19.77492869,18.50598222,44.35714286,2,30.18795749,0.658288789,2.784590716,0.446050095,0.254777289,2.377659296,2.440685397,2.797109497,116
365,78,36,3,60,9,7.261445309,49,79.19549156,29.72890184,4.214285714,7,30.479898,0,2.948673219,0.918991435,0,2.071967556,2.081431669,2.036142466,1
366,17,29,2,50,2,1.140059085,379,70.05262766,59.40109673,56.85714286,2,27.31591758,0.307973516,2.525238924,0.543863201,0,2.413971897,2.30643005,1.993100752,3
367,77,38,3,100,7,8.217377612,444,180.0062189,132.6747153,12.71428571,5,24.84356313,0.039290026,3.243668483,0.450997587,0.379640869,2.504312275,2.390381153,2.066717086,24
368,17,29,2,50,3,58.14157496,604,69.98349175,48.97565626,5.142857143,7,28.02842245,0.552385974,2.966201108,0.302664038,0.421202883,2.1329749,2.669555828,1.900923253,13
369,49,2,3,70,4,7.390574291,43,238.45181,234.6964532,0.785714286,2,29.85487612,0.522360996,3.483578021,0,0.925799878,2.014061569,2.960494952,2.514082647,2
370,13,41,4,100,1,46.87576808,1208,188.3345793,97.44457125,11.07142857,3,33.20220631,0.321691518,3.283440374,0.576625816,0.354958988,2.101471862,3.193286899,1.856228051,27
371,41,15,3,100,2,11.91730863,290,78.77774092,69.14147596,5.642857143,1,30.47188415,0.033288699,3.423807788,0.565808377,0.028508062,2.585518905,2.274273351,2.543568667,4
372,68,28,3,100,6,1.803386744,361,240.6024768,191.1188937,6.928571429,6,33.21558448,0.276409837,2.696047511,0.732281489,0.152654538,1.983336957,2.231822415,1.84952055,5
373,24,26,3,40,1,10.17158909,160,79.766752,59.49825921,2.285714286,4,40.11073551,0,2.038177882,0.934184114,0.066621737,2.994579912,1.103645042,1.983320415,1
374,31,6,3,100,4,4.050483145,527,178.182254,126.5899329,17.21428571,3,37.03948036,0.48418925,3.416505619,0.686308034,0.320310459,2.181041918,2.95378459,1.624794727,11
375,13,41,4,100,9,3.553472347,735,188.1450738,98.69159008,10.85714286,3,29.1222929,0.296236825,3.422104572,0.708367327,0.020875279,2.186739455,2.698601816,1.882346036,8
376,60,11,3,100,4,2.26430099,5804,149.1791114,82.31101119,51.71428571,1,33.8838546,0.373762811,3.113605092,0.568011759,0.357028716,2.104660334,2.600069497,2.344350984,109
377,6,39,2,60,1,4.088045212,53,49.37940986,45.84302575,3.714285714,3,30.40479704,0,4.045247841,0,0,1.990852985,3.984971726,1.963912002,1
378,58,27,3,60,20,38.39537005,148,108.5206991,86.21960074,3.857142857,7,36.86027853,0.274095023,3.457404903,0.805424831,0.586333646,2.140932111,2.959192854,1.892096243,8
379,20,6,3,100,17,9.48335216,793,59.58647531,54.31146609,44.35714286,5,31.17046695,0.258142943,3.226196455,0.604961438,0.328325116,2.342255774,2.815357223,1.894590148,48
380,23,20,3,60,6,15.72280402,115,200.9537724,199.5524207,3.5,1,33.81894259,0.348687797,2.606169853,0,0.320452507,1.982703324,1.618065044,3.406694863,3
381,67,3,3,60,2,3.057515601,350,66.49953442,56.05640379,5.928571429,5,24.62237048,0.080076857,2.805004871,0.118367437,0.141139939,2.692316187,2.797983069,2.495213837,17
382,6,39,2,60,2,19.48393522,177,47.96996935,48.35425545,3.785714286,4,38.86094785,0.371596359,2.744872691,0.589460279,0.033482598,2.528661339,2.433457525,3.065611758,5
383,31,6,3,100,2,19.27917368,376,178.6624358,127.8905319,21.85714286,2,37.74350471,0.394934844,3.100187764,0.583568345,0.260082067,2.402761377,2.527372525,1.299619139,11
384,54,11,2,60,5,11.7980139,1623,88.47604289,87.26935031,52.42857143,6,36.34833831,0.580493331,2.755682366,0.715046852,0.172459956,2.070922102,2.570725198,2.863450742,42
385,0,40,4,100,3,11.10622493,31,58.04321419,29.24280113,3,5,29.66348586,1.018906972,3.010827432,0.061478434,1.035722197,1.987721307,4.006740841,1.937348736,1
386,17,29,2,50,1,3.25191914,964,69.70072436,35.56591594,23.71428571,4,29.00508158,0.451573841,3.134638126,0.334887279,0.337292701,2.193845951,2.589554154,1.942294777,80
387,44,12,3,100,3,2.544553728,5910,76.38822537,59.31425057,173.7142857,1,27.33234004,0.245511116,2.982267617,0.506647628,0.221183602,2.154569423,3.378246936,2.274143877,243
388,65,16,3,90,2,16.85690822,3891,84.96094706,66.68738809,137.2857143,5,30.29324643,0.253505247,2.322555597,0.417780162,0.009142176,2.493369661,1.691036405,2.898605649,74
389,47,30,4,100,5,9.178565093,147,191.8874663,139.3120864,2.357142857,4,34.8478311,0.495297487,4.003619802,1.037811322,1.067440881,1.951300406,3.998950758,1.947675416,2
390,67,3,3,60,3,18.18093097,112,68.18771317,55.93359697,6.5,3,30.1645263,0.13980432,3.152924835,0.683664763,0.384117461,2.233102221,3.390691156,2.600120149,5
391,3,28,3,100,6,0.597879742,12455,296.4686969,213.9764016,473.2142857,5,30.61773747,0.410852886,3.077532708,0.516872325,0.276982996,2.118125927,2.865440726,2.333693112,441
392,0,40,4,100,9,6.083442407,124,58.66334858,30.92450428,3.571428571,6,24.95138162,0.510187186,2.482246005,0.585749776,0.005533497,2.52512191,2.469046754,4.520979911,2
393,24,26,3,40,9,2.19157405,121,80.82783352,59.51778467,2.428571429,6,29.20279595,0.031350005,2.982938845,0,0.094057674,2.030609719,3.044167954,3.009728917,1
394,42,23,3,80,3,16.45087921,104,245.9020787,220.9977397,2.714285714,4,35.12953172,0,3.460534761,0.438197378,0.521514147,2.517262031,3.518090894,1.957786068,2
395,80,35,3,70,1,2.666395311,104,67.46396,34.84869479,4.571428571,3,30.63053319,0,3.023556417,0.32732831,0.033816054,2.345155089,2.356311395,1.001840317,3
396,42,23,3,80,1,4.95752169,142,245.3687725,178.085542,10,5,35.54661719,0.495526401,3.463337785,0.479947303,0.00393068,1.893509554,2.898919034,2.97296005,2
397,60,11,3,100,9,28.05810401,6545,149.4429597,80.94460707,129.7142857,1,33.41143203,0.146825502,2.951241804,0.595331649,0.188722532,2.237782762,2.75681151,2.117566338,336
398,34,14,3,60,7,1.509219754,720,139.0882181,62.81966637,11.5,5,28.68698279,0.076471668,3.171424764,0.390463381,0.374907164,2.142963751,2.578004047,1.917007566,20
399,78,36,3,60,6,7.807507866,263,78.89023421,59.00875477,2.357142857,3,20.77337568,0.552816787,3.040726311,0.56194935,0.018334136,2.046513577,1.977342322,1.98641896,2
400,71,6,3,100,10,21.97903455,101,150.6305564,129.2050965,2.785714286,5,29.72154036,0.53975479,3.479543585,0.023751997,0.564326663,2.47215061,2.538324648,2.042599566,2
401,38,33,3,100,2,0.541387272,199,194.5516288,170.0713421,5.928571429,6,36.41287496,0.129863551,2.942873938,0.382207218,0.008429671,2.455455026,2.873548074,1.985152824,5
402,3,28,3,100,8,44.07487574,8468,298.0349768,231.4501325,261.5,1,31.86185754,0.322311132,3.07163897,0.395540795,0.385784162,2.142787843,2.862380642,1.928932289,313
403,50,9,3,50,1,5.090599679,289,250.1890952,249.6595102,4.642857143,5,26.86424237,0,3.312781139,0.350724916,0.237041567,1.910091249,2.428124581,1.966593808,5
404,47,30,4,100,1,9.946229135,68,190.6732997,175.2332352,1.142857143,4,56.39721651,0.02640359,3.496187825,0.937814191,0,2.54458573,2.952923096,1.991680522,2
405,3,28,3,100,3,1.968720305,26183,297.3852077,206.1054437,566,3,31.05168313,0.292199012,3.051334775,0.570994124,0.26984191,2.223950945,2.901496522,2.176083232,714
406,53,3,3,60,2,11.34202184,155,68.7141018,58.63978699,6.142857143,4,32.67275373,0.163876429,2.796355083,0.564760275,0.34523298,2.357396352,2.984997708,2.622431027,5
407,10,13,3,100,25,9.831990899,1141,166.8952763,135.112971,15.71428571,6,32.77172135,0.404693019,2.744527945,0.341879577,0.106340701,2.316279888,2.320297585,2.418758213,17
408,27,19,3,60,2,3.893719573,260,119.2935965,87.55515952,19.85714286,7,29.33526276,0,2.988784762,0.409604736,0.189634818,2.130141921,1.617635294,2.960179898,9
409,66,20,4,100,1,1.418889081,272,210.9479909,209.0450274,7.285714286,2,47.90781616,0.318509265,3.317845535,0.968275181,0.264125533,1.955082686,4.742958762,1.433400705,4
410,34,14,3,60,7,4.344098486,95,139.057484,138.8605451,8.285714286,1,40.37166625,0.030610618,3.065603903,0.869229619,0.959864017,2.056884486,2.05798751,0.974695399,1
411,77,38,3,100,1,28.29015283,433,181.0334091,140.3939678,28.07142857,3,34.91210031,0.05354275,3.307982352,0.256614721,0.428862031,2.241266558,3.012990083,1.786918666,4
412,77,38,3,100,7,4.357853128,620,180.1626532,131.1511874,13.5,5,29.40545938,0.248941022,3.038183902,0.474950108,0.112938887,2.37274826,2.163997796,2.460482779,26
413,10,13,3,100,4,4.900274795,1412,168.3297825,136.6620847,17,6,33.13219891,0.290654263,2.656364482,0.619108427,0.144365152,2.185571007,2.63493655,2.552846051,19
414,12,11,2,70,4,6.526352033,661,38.37802307,28.12144637,23.14285714,1,32.48347584,0.203258604,3.19705341,0.629951913,0.384428794,2.306360512,3.245408277,2.356673951,24
415,41,15,3,100,2,1.243467868,211,78.44081261,54.62036391,8.428571429,4,29.9781724,0.951626814,2.063752689,0.966438531,0,3.05775437,2.111557116,4.017934149,1
416,24,26,3,40,1,11.03114212,529,80.42326091,47.60464903,4.428571429,3,38.80925525,0.456509526,2.559768976,0.600455,0.301115971,2.316632517,2.492411211,2.811243944,13
417,79,42,3,60,4,16.9580951,262,79.1513007,77.88946846,8.214285714,5,36.29781698,0.158075633,3.138794871,0.659409741,0.234115086,2.476633025,2.851445722,2.005665449,6
418,74,25,3,60,4,2.594014635,697,166.6047126,162.7016897,11.64285714,2,24.61056919,0,2.429833877,0.503984013,0.491666787,1.986774788,2.991870427,1.605060774,2
419,46,29,2,50,1,19.809702,7477,70.02537404,35.62339737,364.6428571,5,29.49032133,0.217270423,3.047908577,0.406646146,0.192743707,2.392767895,2.347822192,2.237877133,543
420,65,16,3,90,4,15.52150273,2071,85.12179728,68.85003295,130.5,5,35.46802301,0.270315474,2.474149559,0.593879622,0.058235473,2.358225965,1.826100671,2.880972359,69
421,65,16,3,90,6,11.11002256,1200,85.369485,69.34854848,92.07142857,6,29.5994157,0.372712541,2.962713405,0.487170958,0.178560915,2.132585248,2.085201637,2.863314321,24
422,56,26,3,60,6,11.30324221,289,99.07342029,34.83871237,0,4,27.89959281,0.030320814,2.876257931,0.356305217,0.050119237,2.258210829,2.21599594,2.240226529,25
423,17,29,2,50,5,2.084664961,379,70.10905233,60.0842867,11.57142857,7,40.32927284,0.428415421,3.050907296,0.509481071,0.004162788,2.091931449,1.957109583,2.02015138,3
424,23,20,3,60,2,13.42369143,139,200.5564211,196.9807861,3.714285714,5,20.27496922,0.408228981,2.947780319,0.043474692,0,2.462223864,1.968826888,1.001283058,2
425,42,23,3,80,2,4.927936574,274,245.5191797,221.7108715,3.428571429,6,37.30341712,0.291468907,3.042531506,0.768355959,0.108304164,2.341581124,3.431068434,1.212416326,8
426,63,28,3,60,2,4.685255588,240,181.3607965,125.6154854,22.5,6,39.5907707,0,3.057991388,1.081288238,0.072800361,2.035057129,2.033168748,2.999079331,1
427,68,28,3,100,5,37.78605754,429,239.8632581,148.6235926,18.35714286,5,38.09110649,0.323137007,3.72248884,0.733774144,0.271302675,2.093885599,3.436260452,1.161755625,10
428,3,28,3,100,19,41.2697278,19792,297.5894783,206.7850757,644.0714286,7,31.7301722,0.283988683,3.104192944,0.419968339,0.262369694,2.140241138,2.655140801,2.145343966,537
429,3,28,3,100,1,4.387206255,5854,298.4167775,229.5586764,226.3571429,4,30.56069552,0.320299452,3.089283661,0.359972,0.348506446,2.15304363,2.612655091,2.129915969,169
430,68,28,3,100,1,82.19115104,651,240.0657932,186.9505661,13.5,5,34.28783379,0,3.142705207,0.854010613,0.231245973,2.402086271,2.583898021,2.234365131,10
431,68,28,3,100,2,25.98985015,378,240.0026126,191.3263797,5.285714286,7,36.1514088,0.219051614,3.273115922,0.546079127,0,2.368159241,3.388438251,2.275244095,8
432,65,16,3,90,8,1.855600077,1849,84.88208562,68.0584089,120.8571429,1,32.91514085,0.13222265,2.559339087,0.529973057,0.075209755,2.419302365,1.953734814,2.853270791,72
433,10,13,3,100,2,3.086255793,2086,167.7592785,136.4869052,18.57142857,3,34.26945857,0.459020356,2.837433166,0.46488312,0.332815085,2.166061657,2.391880447,2.465252672,36
434,35,36,3,60,8,15.9449639,24,79.65831769,58.59844827,0.642857143,5,25.95838865,0.490916786,2.45000156,0,0,3.001249269,1.839957583,3.514580197,2
435,67,3,3,60,1,7.141311318,115,68.58334548,56.05071673,7.857142857,5,27.06436227,0.018535383,3.389469975,0.330674386,0.304535984,2.281211294,2.688015465,2.277056354,4
436,68,28,3,100,2,2.896153945,1780,236.0621355,188.4198596,12.5,4,37.74280625,0.125243006,3.333236856,0.400683933,0.143535471,2.297863473,3.355286016,2.005457729,24
437,7,10,3,70,12,8.123271904,81,69.87635771,22.67221264,2.142857143,5,38.52321072,0.678526249,3.500769938,0.685275465,0.328463759,2.629205114,2.682064533,2.309322011,5
438,42,23,3,80,3,73.14254407,177,245.692685,224.070345,2.357142857,3,33.23465862,0.240438311,3.253758009,0.521555679,0.045975973,2.139966028,3.281694275,1.500611145,4
439,67,3,3,60,5,11.29845928,195,66.01564192,55.13694702,6.928571429,2,24.18657073,0.036213378,3.381959753,0.508191464,0.271316827,2.312450475,3.955978156,2.151130391,8
440,41,15,3,100,3,35.00935029,106,79.8719517,55.40185328,7.357142857,6,19.81345283,0,3.063780039,0,1.011213865,3.085440156,1.010631842,3.000834064,1
441,74,25,3,60,3,5.517846861,331,166.6183426,117.4098913,9.857142857,7,37.23760292,0.116331518,2.993462496,0.635660906,0.409994489,2.410493118,2.768129112,2.279234844,13
442,42,23,3,80,1,4.820696819,48,244.9248409,196.1134011,0.142857143,6,41.76002945,0.021634821,2.965902678,0.982093496,0,1.940849933,1.906717425,0.932545252,2
443,66,20,4,100,1,9.318242085,708,210.0057009,170.1029882,8.357142857,5,32.15280995,0.275308607,3.448089131,0.63178296,0.551813326,2.169224892,3.011589841,2.033701291,29
444,3,28,3,100,4,1.636337078,9909,297.1025504,205.798095,655,7,32.19414704,0.27563836,3.140070472,0.557740906,0.246292728,2.242996836,2.836196178,2.029824837,227
445,10,13,3,100,1,8.717100996,1851,167.7042708,127.4170694,15.78571429,4,38.34446555,0.239487382,2.636392213,0.569294126,0.130146357,2.513370502,2.314419263,2.458086062,30
446,26,13,2,40,3,22.1920424,151,59.78293935,58.8498215,10.85714286,1,36.94962215,0,3.088750766,0.736769333,0.04074054,2.040197703,2.538181861,2.984540631,5
447,42,23,3,80,1,10.66129775,85,245.4278244,196.2955765,0.214285714,5,40.75856036,0.994098343,3.017053321,0.881164865,0.986103593,1.921612217,4.072943395,1.963861749,1
448,74,25,3,60,6,38.60902605,368,165.8115922,159.6554136,10.57142857,6,36.29483794,0.336886662,3.317843514,0.982783493,0.924957476,1.998964481,3.040873798,2.56029808,3
449,24,26,3,40,11,6.808556559,288,79.52097155,40.47346786,5.285714286,4,29.06443209,0.191085102,2.571159515,0.711223347,0.489837595,2.312912901,2.66375641,3.119779499,9
450,50,9,3,50,1,19.17874792,587,249.2188536,249.8360204,5.857142857,7,29.62419184,0.31909402,3.295746604,0.466367075,0.37996336,2.215530114,3.260236338,2.094976198,5
451,26,13,2,40,7,5.89194376,219,60.18041002,54.12580036,4.285714286,6,45.08601158,0.530690815,2.559494956,0,0,2.400906959,1.454968887,2.900691135,2
452,66,20,4,100,6,1.534315805,141,210.9857031,210.0686559,10.42857143,6,40.8181413,0.002635168,3.967062209,0.980165889,0.970673182,1.910790669,3.970518472,3.009665274,1
453,53,3,3,60,5,1.269452722,699,69.13017933,54.58400615,21.5,5,30.34727194,0.16171109,2.997365421,0.424727295,0.177288568,2.499970528,2.375500732,2.151495102,16
454,66,20,4,100,1,1.737047294,680,209.7876195,207.843928,7.714285714,4,30.37901013,0.452391723,3.548609875,0.549557628,0.42299181,2.018907928,2.896238932,2.136589475,11
455,22,29,3,100,3,1.40774866,262,69.98843704,59.83194342,7.785714286,5,30.29870969,0,3.937372548,0.034263167,0.972624498,2.073492163,3.944197311,0.995883338,1
456,7,10,3,70,1,5.14574115,246,68.70113913,25.00785134,0.785714286,4,28.03524772,0.121490092,2.706415355,0.457927444,0.173295593,2.45509969,2.148785718,2.458407263,19
457,23,20,3,60,17,5.916332573,264,199.7476592,196.4700213,3.714285714,5,38.35048522,0.488666868,3.428542688,1.018344598,0.503273134,2.247412574,3.289794183,1.923362641,8
458,66,20,4,100,1,11.25079044,425,209.7295715,208.3540169,7,3,31.42747041,0.229393294,3.283233773,0.703741022,0.490083902,2.149182791,2.866607924,2.576968864,8
459,60,11,3,100,5,14.99036549,3563,139.1123738,94.76789302,172.3571429,3,36.91243029,0.227839164,3.04734794,0.501346164,0.198664169,2.238343151,2.677062928,2.223211483,91
460,30,17,4,100,3,7.610769621,2222,197.0054533,40.22005601,28.14285714,7,29.74720876,0.219920344,3.196745805,0.367441396,0.268565994,2.330974324,2.443737138,2.349013011,91
461,76,13,2,70,3,13.72753109,738,78.13645554,56.24823012,52.35714286,6,32.69186609,0.520039682,2.566199261,0.383377452,0.336047333,2.297897645,2.643606417,2.012719424,6
